,TREFHT_global,TREFHT_abs,TREFHT_abs_std,TREFHT_RMS,TREFHT_RMS_std,TREFHT_mod,TREFHT_exa,TREFHTMX_global,TREFHTMX_abs,TREFHTMX_abs_std,TREFHTMX_RMS,TREFHTMX_RMS_std,TREFHTMX_mod,TREFHTMX_exa,P-E_global,P-E_abs,P-E_abs_std,P-E_RMS,P-E_RMS_std,P-E_mod,P-E_exa,PRECTMX_global,PRECTMX_abs,PRECTMX_abs_std,PRECTMX_RMS,PRECTMX_RMS_std,PRECTMX_mod,PRECTMX_exa,PRECT_global,PRECT_abs,PRECT_abs_std,PRECT_RMS,PRECT_RMS_std,PRECT_mod,PRECT_exa
0.45,2.2417030709094763,2.841051838495147,4.033505483527073,3.061164266910468,4.141773587769849,1.0000000000000002,0.0,2.100757173352655,2.7763083266596817,2.063383483376989,3.298889804137395,2.4623018761766624,1.0000000000000002,0.0,-0.009396873560113634,0.1280017808213789,0.3552005905105462,0.2542893839929864,0.4956586335497334,0.27558413023122474,0.010145688904525765,16.07134472461607,15.265840233986834,0.44929643843364814,20.17455030921306,0.5518789722750136,0.5308915720280503,6.726104579276013e-05,0.08930244743767868,0.21532691663611575,0.6658318302067677,0.32114535654953086,0.8831588057409699,0.5762748724698008,0.009341105862155825
0.46,2.201800843554432,2.787258495938829,3.955822668434815,3.0052682755783704,4.063082045598461,1.0000000000000002,0.0,2.059926393250165,2.717496009204524,2.020123471820243,3.242105455484971,2.4160320067812457,1.0000000000000002,0.0,-0.009042751562427766,0.12680028830304835,0.35114451869045094,0.2518119732447204,0.4889607599674136,0.28105220892300836,0.010587316467131458,15.686586298014197,14.960382299888323,0.44042242922848424,19.809012463929122,0.5418848818744048,0.5454961488189112,6.726104579276013e-05,0.0860142569365132,0.21209409747999042,0.6545595093888309,0.3168896541275144,0.8680699009208982,0.5807827603436719,0.010247884784514057
0.47,2.1618987364883875,2.7334653115883674,3.878140086680406,2.9494113556167005,3.9844341214928423,1.0000000000000002,0.0,2.019095728910346,2.6586838471900283,1.9768635700810122,3.1855176270471417,2.369825654028885,1.0000000000000002,0.0,-0.008688631820179262,0.12561513614113493,0.3471408952748625,0.24937058422556735,0.48236243094066056,0.2869894593392636,0.011519227671104455,15.301829042100886,14.656894624696564,0.4315924193924657,19.445570655127696,0.5319365794722978,0.5580732825453925,6.726104579276013e-05,0.08272607495153884,0.20889017627838435,0.6433547862503545,0.3126870493895804,0.8530806243021399,0.5833640110936943,0.011081889925437655
0.48,2.1219966131479424,2.6796721088733206,3.800457483155528,2.8935955829852187,3.9058321847829065,1.0000000000000002,0.0,1.9782650501593149,2.5998716667922803,1.9336036636255756,3.1291367877913503,2.3236864702793447,1.0000000000000002,0.0,-0.008334511133490045,0.12444745026737082,0.3431908775960452,0.24696629345019613,0.47586776635360856,0.29314635468355665,0.012018055656364917,14.917071645093761,14.355412154593347,0.42280462019602283,19.084343259314767,0.5220366535733701,0.5714508931706689,6.726104579276013e-05,0.0794378933818581,0.2057193419526311,0.6322236841794152,0.30853967495696744,0.8381962779226424,0.5869462300071079,0.012576188223864328
0.49,2.0820943814908492,2.625878776191895,3.722774685008858,2.837823266066317,3.8272788813103884,1.0000000000000002,0.0,1.9374342548043946,2.5410593142459414,1.890343615245839,3.072974198708701,2.2776183985180194,1.0000000000000002,0.0,-0.007980388966452614,0.12329888164993263,0.33930048996160106,0.24460016970024692,0.4694810484390128,0.2980374671193506,0.012644835465228718,14.532313267922646,14.055565519931513,0.41405095636452344,18.725458196600844,0.5121878885051201,0.5828699483183605,0.0001240772097753974,0.0761497017276563,0.20259129095814996,0.6211899441229739,0.30444979705396824,0.8234225048676911,0.5883247572228498,0.013671535340152714
0.5,2.0421922661656406,2.5720855915272822,3.645092103318576,2.782097313571202,3.7487777017447343,1.0000000000000002,0.0,1.8966035796209624,2.482247125199718,1.847083692120623,3.0170423657230776,2.2316261190007847,1.0000000000000002,0.0,-0.007626267953618597,0.12217045553794224,0.3354757894777073,0.24227336787851378,0.4632067812873442,0.3020590443408743,0.013229963110366434,14.147555899807905,13.757382666995627,0.4053324630996124,18.369054175340647,0.5023933441566764,0.5941849626890524,0.0001240772097753974,0.0728615204325355,0.19949562450025696,0.6102421447979913,0.3004197749153863,0.8087654577223494,0.5905565995196911,0.014814375738508896
0.51,2.002290145031221,2.5182923867599074,3.5674094872796687,2.726420396546366,3.6703317251923875,1.0000000000000002,0.0,1.8557729087369996,2.4234404606158484,1.8038256383114577,2.961354207879392,2.1857143163099857,1.0000000000000002,0.0,-0.007272147347403049,0.12106468534747142,0.3317235929162216,0.23998699224544415,0.45704957577806643,0.3075364989103575,0.014152275334458593,13.762798625641992,13.460884354986927,0.39665518551414974,18.01527767369517,0.4926562244439463,0.6043079578092663,0.0001240772097753974,0.06957333909877417,0.1964377874465593,0.599385585938069,0.29645203745089177,0.7942315513804855,0.5920900137818457,0.015751616381108263
0.52,1.9623880353234446,2.4644992135169,3.489726917287369,2.6707956185928907,3.59194464231496,1.0000000000000002,0.0,1.814942231056334,2.364660565345304,1.7605767913842556,2.905923730923178,2.1398881205471816,1.0000000000000002,0.0,-0.006918026863713778,0.11998267364897512,0.32804067257919706,0.23774223420093168,0.4510142284883329,0.3116402707773057,0.015522370427171054,13.378041327671298,13.166148747812901,0.3880215107811616,17.664286442673554,0.48298000516332257,0.6145299825939569,0.00018089337375803695,0.06628515711638289,0.19341985387878194,0.5886462829604262,0.29254913155658707,0.779827669964071,0.5941008483961332,0.016963022272226836
0.53,1.9224859151084532,2.4107060177837907,3.412044324502046,2.6152262624658653,3.5136203431511763,1.0000000000000002,0.0,1.7741115626255433,2.3058810356861286,1.7173280861720224,2.8507659659582445,2.0941532073340223,1.0000000000000002,0.0,-0.0065639057942920905,0.11892546613546069,0.3244255404534116,0.23554028217620865,0.44510569394969124,0.31612710938030875,0.016922873179739072,12.99328402235893,12.873641151729368,0.3794422147221051,17.31624981581828,0.47336841946515945,0.6235950887181244,0.0002816999979842184,0.06299697495176255,0.19044375738325084,0.5780170655786232,0.28871367108433704,0.7655611491834683,0.5961505907144355,0.018180254680520605
0.54,1.8825835601142697,2.3569135912901884,3.3343636864931225,2.5597156323060544,3.4353626429730375,1.0000000000000002,0.0,1.733280637038028,2.247144478982266,1.6740938148087559,2.7958967289953573,2.0485153540902323,1.0000000000000002,0.0,-0.006209783712048333,0.11788816207795211,0.32088319358807516,0.23338232383867935,0.4393290539505042,0.3207089259034694,0.01837541010879382,12.60852442028044,12.583878977130643,0.37093270911155096,16.971347784317526,0.4638254293322944,0.6328007773568098,0.00034005747391979127,0.05970877344000673,0.18751868876548197,0.5675257305840248,0.2849483666701911,0.7514397374967451,0.5978086482392533,0.01963841163135917
0.55,1.8426814546041412,2.3031325601148476,3.256706868664227,2.5042683119236018,3.357177231757387,1.0000000000000002,0.0,1.6924499825655666,2.1884543528361933,1.630876338730125,2.741334023988317,2.0029818117268445,1.0000000000000002,0.0,-0.005855663399965518,0.11687205610191437,0.31741806354070606,0.23126962987761063,0.43368965167169016,0.32403273537612254,0.019535367961827803,12.223767143595989,12.296904270337013,0.36249320467831825,16.62977941746447,0.4543554761570253,0.6407274403745824,0.00034005747391979127,0.05642059296412956,0.18464099536051173,0.5571652610678184,0.28125607485656834,0.7374719364560229,0.5993710131806218,0.02051158751970934
0.56,1.8027793206517668,2.249367651476232,3.1790788607301277,2.448888229864215,3.2790686697290514,1.0000000000000002,0.0,1.6516192880805958,2.12979576598077,1.5876699865739432,2.6870961288955533,1.9575595042270324,1.0000000000000002,0.0,-0.005501542045102463,0.11587749874665879,0.3140357835727411,0.22920342147282174,0.4281928717014446,0.32787192204096643,0.020735047339974777,11.839009747162494,12.013255985446978,0.3541274798339528,16.2917520123396,0.4449631577973471,0.6485587956913857,0.00034005747391979127,0.053132410495206464,0.18180556786794383,0.5469174266850182,0.27763970244742153,0.7236665582739141,0.6007292032193385,0.022531963228360596
0.57,1.7628772133312742,2.1956167376091416,3.10147442416095,2.3935800984710993,3.2010427285537433,1.0000000000000002,0.0,1.610788624403986,2.071172146136216,1.5444760456912443,2.6332031945292664,1.9122564325693938,1.0000000000000002,0.0,-0.00514742098622002,0.11491527818213304,0.31074580682880926,0.22718499732485792,0.4228442780942531,0.33102169982027096,0.02198440544473728,11.454252482486162,11.73309072044186,0.3458422561070019,15.957490907424646,0.43565349877267606,0.6553444483660551,0.0004356231678632398,0.049844229466711715,0.17903383142747306,0.536830949895996,0.27410222441475834,0.7100330671554596,0.6031321347111669,0.023897908448071804
0.58,1.7229750933641048,2.1418681532709316,3.023874027282681,2.3383489847955454,3.1231054828267952,1.0000000000000002,0.0,1.5699579384919313,2.0126075510257335,1.5013044077317748,2.5796767546789625,1.867081204637142,1.0000000000000002,0.0,-0.004793299868261989,0.1139841721509833,0.30755186901262643,0.22521560642712746,0.4176495621075333,0.33349800653699785,0.023110873549229173,11.069495136360137,11.456688557937179,0.33765147355702607,15.62723763694237,0.42643191256812024,0.66169651536765,0.0006632746444335461,0.0465560471305853,0.17632866843679865,0.5269361131586401,0.2706467587468626,0.6965815654921161,0.6046953646038378,0.026020131210332496
0.59,1.6830729804907179,2.0881195790757907,2.9462736554637976,2.2832004976642954,3.0452638201821234,1.0000000000000002,0.0,1.5291272745686886,1.9540934776159633,1.4581519406625785,2.526540176848859,1.8220434115505912,1.0000000000000002,0.0,-0.0044391799100443165,0.11308511775898389,0.30445993835750756,0.22329656655727073,0.412614539170979,0.33819708587458847,0.024046263626219668,10.684737843875155,11.184993100474435,0.32957940589193724,15.301251780542879,0.41730423943344436,0.667695370538848,0.0007169620359191249,0.04326786561675049,0.17368441683450678,0.5172140439429911,0.2672764728951695,0.683322792831205,0.6068432079235991,0.027792320468756293
0.6,1.6431706467287368,2.034370648464737,2.8686727584655007,2.2281404065424093,2.967524690169879,1.0000000000000002,0.0,1.4882963774259352,1.8956503357421532,1.4150251199275046,2.473818257095287,1.7771531852069233,1.0000000000000002,0.0,-0.00408505773086777,0.11220722382396597,0.3014684964385908,0.2214291734297336,0.4077450892760126,0.34085478149096177,0.025171386949036513,10.299978284363641,10.917489972061476,0.32161445415685347,14.97981007213418,0.4082767212002696,0.6726615349423692,0.0007653253182644372,0.039979664910113434,0.17112120263953012,0.507711379083954,0.26399462315079847,0.6702681174392418,0.6073430704367058,0.02942269639658858
0.61,1.603268507435983,1.9806280048888603,2.7910909586763415,2.1731761659343367,2.889897449461217,1.0000000000000002,0.0,1.4474656834932504,1.837259010750722,1.3719181664906046,2.4215386778118226,1.732422494246734,1.0000000000000002,0.0,-0.0037309355047712755,0.11136793455505913,0.2985844612076994,0.21961475573026815,0.40304727768973997,0.34293595896918855,0.02653241666371641,9.915220974159444,10.654787995854297,0.3137714619060339,14.663215248138734,0.39935626499250476,0.6762270931884229,0.0010368112710769947,0.03669148384659814,0.1686245228448247,0.49839601023298746,0.260804574695497,0.6574298501030404,0.6082716078214973,0.03147498231490247
0.62,1.5633663962761568,1.9269011517133123,2.7135450587342684,2.1183148498247037,2.812390806209678,1.0000000000000002,0.0,1.406635019918588,1.778924348936291,1.3288332045041327,2.369730434034687,1.687863862394631,1.0000000000000002,0.0,-0.0033768158230452084,0.11057067338381575,0.29582299253397126,0.21785464455425316,0.3985271453684115,0.345879513411057,0.027884999949542286,9.530463625327554,10.398142639738456,0.3060708298873808,14.351785871584369,0.3905501437442221,0.6801163093805846,0.0010982043275974565,0.03340330143989879,0.16619910851751216,0.48927215596884877,0.2577097213701523,0.6448208429154646,0.6097096659269323,0.03330922417213506
0.63,1.5234642776360008,1.8731902035141847,2.6360256150680406,2.0635646794990894,2.735015019382754,1.0000000000000002,0.0,1.3658043328141953,1.7206574245563346,1.2857741383246404,2.3184250738602388,1.6434911682151387,1.0000000000000002,0.0,-0.00302269461206837,0.10981478391346235,0.2931885194545271,0.2161501521202879,0.3941908027027498,0.34690841651529614,0.02941270753718234,9.145706309511732,10.148179345521426,0.298524852407984,14.045865755162588,0.3818662725175962,0.683780875483821,0.001282124119178939,0.030115121265240193,0.1638558432302529,0.4803545818110823,0.25471354097166654,0.6324548024987683,0.6106268579191915,0.03453427858452401
0.64,1.483562152959856,1.8194865131485007,2.5585199278456994,2.0089347126000874,2.6577814765310004,1.0000000000000002,0.0,1.3249736545923412,1.6624497057243264,1.2427373567171907,2.2676567669105827,1.599319959104427,1.0000000000000002,0.0,-0.0026685740421133553,0.10909751977808646,0.29068494344042173,0.21450261698836226,0.39004437931737257,0.3498713870871526,0.0315856441509626,8.760949010497724,9.904768626047996,0.2911330892067907,13.74582271671701,0.3733131817873584,0.6868087597494511,0.001564329557175621,0.026826938764149683,0.16160441850511362,0.4716690250593317,0.2518195449056798,0.6203462568914117,0.6114807147212594,0.03684025759584125
0.65,1.443660053299894,1.7657828743820236,2.4810143337277304,1.9544350951389342,2.580703090225248,1.0000000000000002,0.0,1.2841430114057646,1.604384344328519,1.1997544596878773,2.2174624408811874,1.5553674156761763,1.0000000000000002,0.0,-0.002314453542763536,0.10841030275976876,0.2883142543775377,0.21291334652078012,0.38609399655264265,0.35155066194988116,0.03282514957766889,8.376191787251408,9.667840455864889,0.28390928350256744,13.45205003894301,0.3649000689633371,0.6908118639549807,0.0018597903195317926,0.02353875869978374,0.15943712929873757,0.4631853714752383,0.24903130238596932,0.6085105846168296,0.6127123260769682,0.0382478906729945
0.66,1.4037576875548625,1.712084615680308,2.4035151022470203,1.900076644767689,2.503793551273339,1.0000000000000002,0.0,1.243312071245779,1.5465169488319988,1.1568557198728198,2.1678815658848007,1.5116522696732326,1.0000000000000002,0.0,-0.0019603308186336016,0.107754583587564,0.2860732620941472,0.21138364639646495,0.3823457012104704,0.35424125940018525,0.03441315875763945,7.99143210562927,9.436897094510494,0.276851196809613,13.164965549513125,0.35663678625454975,0.6928170739576528,0.0020086361153375263,0.020250556687773816,0.1573506239251452,0.45492096963941,0.24635237338606733,0.5969639337144599,0.6133026018069169,0.04031483789532248
0.67,1.3638555748318388,1.6583916938721628,2.3260223701117644,1.84587255975743,2.427069986359113,1.0000000000000002,0.0,1.2024813960349927,1.4888448114095214,1.1140414310119946,2.118957885015402,1.4681963169943633,1.0000000000000002,0.0,-0.0016062104258579614,0.10713179801948793,0.28395587919368387,0.20991485419797576,0.37880554919049386,0.3565606268791979,0.03511096387869458,7.606674792557245,9.212133194294513,0.2699692849644564,12.885020074538117,0.3485340966080329,0.6960859606749014,0.002140403008779395,0.016962374849171107,0.15536561663659484,0.44692783260627256,0.24378641698115935,0.5857235574066185,0.6146635929173498,0.04254716113878007
0.68,1.3239534489015579,1.6047038415528783,2.248537484530606,1.7918364667772018,2.350550031997944,1.0000000000000002,0.0,1.1616507233949636,1.4314028540511372,1.071331481610097,2.070737661793743,1.4250230184912083,1.0000000000000002,0.0,-0.001252089369327093,0.10653122194374616,0.28193524932268343,0.2085082374531174,0.37547939552283477,0.3584381638187098,0.035943709974374516,7.221917427137965,8.99421637841161,0.2632771002749211,12.612686987732832,0.3406034057463547,0.6997459291557437,0.0023446463626357306,0.013674193203322364,0.1534574882081283,0.4391632378460471,0.24133700451358192,0.5748073398138869,0.6152568556418913,0.04453823422229349
0.69,1.2840513377310048,1.5510293495458967,2.1710713067047944,1.7379840648083278,2.2742543393064962,1.0000000000000002,0.0,1.1208200557715435,1.3743006650671976,1.028765788780097,2.0232711821021963,1.3821587986220145,1.0000000000000002,0.0,-0.0008979685499053936,0.10595887696233568,0.28002103505262976,0.20716506096800907,0.37237297696085636,0.3595354137808541,0.03777122824094443,6.837160207989599,8.783676435672268,0.25677900013776583,12.348470249842615,0.3328570145605427,0.7028246072824568,0.002475647177908984,0.01038601161366913,0.15163680678529645,0.43165780731112063,0.23900771749990207,0.5642340954178752,0.6150399103456863,0.04669087093097587
0.7,1.2441491952374166,1.4973853731266202,2.093653292814441,1.6843329236434028,2.198206101469326,1.0000000000000002,0.0,1.0799893446662807,1.31753475505964,0.9863483700944463,1.9766127116857821,1.339633334493006,1.0000000000000002,0.0,-0.0005438472906242526,0.10542246451194927,0.27824507963319534,0.20588656169777195,0.36949183610903275,0.3607672341861512,0.039487084445945037,6.452402811556068,8.581830980599383,0.25050170101908864,12.09290147431527,0.3253080825718816,0.7050480121851728,0.002729208901483245,0.007097828290976601,0.14989750709871177,0.4244090447890085,0.23680211018987424,0.5540234656002073,0.615166950116133,0.048640894515138235
0.71,1.2042471087957254,1.4437864480712976,2.0162994361686692,1.6309029851349743,2.1224321568271076,1.0000000000000002,0.0,1.0391587003808962,1.2611446405614912,0.9441030247902465,1.9308209312508606,1.2974800346243143,1.0000000000000002,0.0,-0.0001897269566105051,0.10492959531949925,0.2766255897976935,0.20467396733518192,0.36684128184045556,0.363453370224407,0.04071696047732299,6.067645566512338,8.38965825463395,0.24445522191981398,11.84654079673609,0.31797067697426157,0.7062468000893175,0.0028981912618213515,0.003809649100942913,0.1482658471021831,0.41748280860985043,0.234723674927574,0.5441958591090023,0.6156424170129978,0.05050639851398886
0.72,1.1643447500507564,1.3902223804892986,1.9389916895952424,1.5777163317612681,2.046962274668902,1.0000000000000002,0.0,0.9983277917131788,1.2051926306852347,0.9020566768188405,1.8859585981430351,1.2557360096931094,1.0000000000000002,0.0,0.00016439540778211354,0.10448333264097373,0.2751357349921981,0.2035284335388613,0.36442633247246153,0.36478080796719503,0.0425939969924462,5.682885973109543,8.206649065203349,0.2386437400830714,11.609972692597964,0.31085973328531424,0.7077081862285164,0.002976518895519469,0.0005214492953779801,0.14675152158236093,0.41086325655926903,0.23277578935339022,0.5347723376808242,0.6149646705275401,0.05202980159973914
0.73,1.1244426352149262,1.3367112274871744,1.8617512302938708,1.5247991170149664,1.9718324552476598,1.0000000000000002,0.0,0.9574971180481425,1.149944908797527,0.8603452085603789,1.8420942238923657,1.2144440367785276,1.0000000000000002,0.0,0.000518516281739473,0.10408565671908361,0.2737898684262527,0.2024511205541408,0.36225172957615565,0.36636811564705685,0.04331604636205449,5.298128658758968,8.033838826493199,0.23309734868946677,11.383810728950486,0.303991232076545,0.709127115760655,0.003178478885282752,-0.0027667338500400175,0.14534670416675827,0.4045813160498771,0.23096178573889573,0.5257747450376536,0.6152959687106478,0.054174229970345114
0.74,1.0845405222644484,1.2832999319543348,1.7846403407807194,1.4721800441841275,1.8970825429023421,1.0000000000000002,0.0,0.9166664475923398,1.0955273418841698,0.8190168771702937,1.7993005171014875,1.1736515514129011,1.0000000000000002,0.0,0.0008726368501327953,0.10372604606582848,0.272559400483995,0.20144311224530997,0.3603218059337958,0.3670285119876627,0.04492551436062802,4.913371328246794,7.872511744405641,0.22782573116149157,11.168685391313813,0.2973819246250466,0.7106687584228008,0.003236836361218324,-0.006054915590014487,0.14406896247535395,0.3986899981986193,0.229284833400747,0.5172252487869451,0.6162413326641095,0.0565032082477262
0.75,1.044638400516492,1.2300350888296483,1.7077337853547014,1.419892259284415,1.8227593091778835,1.0000000000000002,0.0,0.8758357676533556,1.0421339332582353,0.7781806660753419,1.7576556300838275,1.1334124632095195,1.0000000000000002,0.0,0.0012267580815000408,0.10340407668962168,0.2714409304148584,0.2005054627716584,0.35864051290544946,0.3685054116441529,0.046842676466767055,4.528614047805037,7.720278768166491,0.2228001313129594,10.965246483572693,0.2910494739671555,0.7115355192376301,0.003525738016244153,-0.009343098186344026,0.1429011473899361,0.3931283762796523,0.22774795372175663,0.5091464164724577,0.6163755770544553,0.058410564246766467
0.76,1.004736296233754,1.1769600247402392,1.6310795199111912,1.3679737571486899,1.7489171458597126,1.0000000000000002,0.0,0.8350051014244221,0.9900420283135295,0.7379975566077794,1.7172431969267818,1.0937878886965013,1.0000000000000002,0.0,0.0015808784792562666,0.1031237142851792,0.27044695055679013,0.19963914666458385,0.35721135995186093,0.36917553136611314,0.04860078228282804,4.143856732580333,7.577495138772333,0.21803420140529903,10.774156002286547,0.28501233195415404,0.7134669442443831,0.003974957371818923,-0.01263127900845552,0.14185081989625095,0.3879195326512143,0.2263540167941352,0.5015610105216531,0.6164832048628718,0.06106772936985709
0.77,0.964834172051994,1.1240569317596516,1.5546761610374518,1.3164682085187078,1.6756196172592528,1.0000000000000002,0.0,0.794174425146491,0.9392080103898123,0.6984540484733531,1.6781522472847115,1.0548470382435515,1.0000000000000002,0.0,0.0019349993546566688,0.10288502364899137,0.2695905401659063,0.1988451041776544,0.3560373866593418,0.36915334156821916,0.05012815871377648,3.7590994222356686,7.446186616307245,0.21358088798075903,10.596081897854479,0.2792896471592203,0.7136430270117556,0.004170567824994946,-0.015919460444662935,0.1409297955032376,0.38311675095005293,0.2251056581859996,0.49449171865369057,0.6160639091708304,0.06378792799132996
0.78,0.9249320599606002,1.0713868647460507,1.4786134716490078,1.2654260649386475,1.6029415064744292,1.0000000000000002,0.0,0.7533437477605072,0.8900098193930955,0.6597665198459765,1.640477216734114,1.0166684951213518,1.0000000000000002,0.0,0.0022891207937876133,0.10268043043010533,0.2688500315960745,0.19812421560460008,0.35512112065288703,0.36974549023381315,0.0519029898892903,3.3743420727449607,7.32738921267838,0.20949084385298894,10.431690929642766,0.27390113321974413,0.7145208527704826,0.004558623007645372,-0.019207642143125585,0.14015844508632072,0.3787839749931874,0.22400531756869782,0.48796098282488437,0.6159784431557963,0.06549079116192531
0.79,0.8850296991391737,1.018981564389186,1.402942010285358,1.2149054238010737,1.530970543524354,1.0000000000000002,0.0,0.7125128292821552,0.8428127027692563,0.622125265687357,1.604317717779002,0.9793412396017344,1.0000000000000002,0.0,0.0026432435282366584,0.10253005811655944,0.2682483141231777,0.19747726453649175,0.35446455936476556,0.3703027558922192,0.053146356776886755,2.989582524863194,7.2191320005102435,0.2057190510954546,10.281638572955371,0.2688668536164132,0.7143183577033252,0.004764096598444387,-0.02249584394141807,0.13952434618851595,0.374897192049863,0.22305518591052034,0.48199065832209953,0.6150657434259634,0.06792781175815471
0.8,0.8451276003928009,0.9669443586308261,1.3278331579177272,1.1649747650149138,1.4598122948180394,1.0000000000000002,0.0,0.6716821867027686,0.7981110262744847,0.5858459339241727,1.5697788762893838,0.9429668134058983,1.0000000000000002,0.0,0.0029973624908828478,0.10242708875348111,0.26778923579665603,0.19690498630736325,0.3540691510341408,0.3721648170551095,0.05481932224317079,2.6048249874760407,7.12376616738572,0.20232576094862034,10.146562640689508,0.26420711578196626,0.7137078070452131,0.005033012891794745,-0.025784024782073388,0.1390230475993948,0.3714520339159161,0.22225719728215118,0.4766018793757696,0.6142285764452863,0.07016743293628559
0.81,0.805225465550244,0.9154514923478737,1.2535551741777389,1.1157129786470892,1.3895910474722075,1.0000000000000002,0.0,0.6308514776102646,0.7561553184020813,0.5511059518098882,1.5369697220165004,0.907659459581632,1.0000000000000002,0.0,0.0033514844747407797,0.10236502308938006,0.26747228423616687,0.19640804174146745,0.35393577535747356,0.37311089703973355,0.056661572959010365,2.220067870609492,7.041101068654312,0.19930495780469382,10.027067660989205,0.25994203798327264,0.7144222387625829,0.005212862823938711,-0.029072205918596297,0.13867568036369168,0.3684812926445677,0.2216129878043015,0.4718145373489101,0.6132871650802798,0.07203216496416329
0.82,0.765323350532735,0.8645711904220544,1.1801904426545893,1.0672126722483395,1.3204563697094087,1.0000000000000002,0.0,0.5900208122386109,0.7177125195041356,0.5183320765397171,1.50600333646759,0.8735486926796778,1.0000000000000002,0.0,0.0037056048088266675,0.10233840320508512,0.26728958453610174,0.19598698619240573,0.3540647199423293,0.3731484303508791,0.05815367435672468,1.8353105903468594,6.971437876930384,0.19667661745600262,9.923716369998195,0.25609133367818726,0.714622736604539,0.005525498428605358,-0.03236038820060934,0.138488859037715,0.3660161477999541,0.22112390704425633,0.46764709834925255,0.6126364458201766,0.07420332468579575
0.83,0.7254212337467151,0.8144532323989004,1.107994503750111,1.0195825390951803,1.25258817346978,1.0000000000000002,0.0,0.5491901419533773,0.6833398966857354,0.4879519862647702,1.476995605230979,0.8407800967744359,1.0000000000000002,0.0,0.004059726243777639,0.10236247562878005,0.2672572348084717,0.19564233717607954,0.35445570465324844,0.37287974172220695,0.059792756098494916,1.4505532808275396,6.912636734864298,0.19437084984189917,9.837017694819352,0.25267395037596385,0.7134787282516553,0.005708828497089854,-0.035648569335553416,0.13846688448224587,0.3640687125241377,0.22079097523491062,0.46411626395117717,0.6115630388415814,0.07624060854232703
0.84,0.6855191263634832,0.7654578192172355,1.0374501286671598,0.9729503730683079,1.1862038654240878,1.0000000000000002,0.0,0.5083594709228374,0.6534075432854085,0.46020073280549056,1.4500640716088047,0.8095166659533694,1.0000000000000002,0.0,0.004413846695639717,0.10243809387656297,0.26738235655399334,0.19537447599498772,0.35510786173998854,0.3736253571399919,0.06239839141044845,1.0657959624170528,6.865607959692629,0.19243500504895014,9.76741502029375,0.24970767714068992,0.7122458454696581,0.005911551702269062,-0.03893675192321342,0.1386215329408555,0.3626947473630071,0.22061490739191839,0.4612366553191734,0.6107299737235254,0.07794855900430259
0.85,0.6456167653819544,0.7182009648272601,0.9693990781772801,0.9274664400189895,1.1215665241322332,1.0000000000000002,0.0,0.46752855364943663,0.6280775152436513,0.43523993751171786,1.4253263365127138,0.7799393184292484,1.0000000000000002,0.0,0.0047679693153033385,0.10256451657657742,0.2676827741417136,0.19518372606677675,0.3560197548754982,0.3738211350304317,0.06370064851785097,0.6810363417049599,6.832815942233899,0.1909481359123908,9.715275570305854,0.2472087426873559,0.7122311474295103,0.0060785315340124765,-0.04222495177853326,0.13897155543783765,0.36195538951813777,0.2205960791922623,0.4590205142885054,0.6092182656295775,0.07907921090736982
0.86,0.6057146452472733,0.6729272604822867,0.9041599451485357,0.8833087287346665,1.0589969787674454,1.0000000000000002,0.0,0.42669787319546326,0.6070076842352236,0.41297834085934426,1.4028986777992416,0.7522472384965384,1.0000000000000002,0.0,0.00512209023936675,0.10274620707989125,0.2681525978128951,0.19507030464548478,0.3571893949648205,0.37352565261103327,0.06484050319832234,0.29627902822299845,6.814303186217243,0.18989479606349127,9.680882065045667,0.24519146664882607,0.7112454502276168,0.0063754719871142755,-0.04551313389618013,0.1394906141039199,0.36182958949980826,0.2207345290529603,0.4574775112934338,0.6069106559737666,0.08143564044584208
0.87,0.5658125278475387,0.6301074739137645,0.8425498101561948,0.8406859318568036,0.998883430339384,1.0000000000000002,0.0,0.38586720069497193,0.5900749246588918,0.393483655877291,1.3828934039610665,0.726655876583447,1.0000000000000002,0.0,0.005476211234283003,0.10297320076512238,0.26877563932242987,0.19503435507721617,0.3586142599948589,0.37340722064595006,0.06677144148691656,-0.08847826301686079,6.809073089847573,0.18924656825216735,9.664423589404015,0.24366779062393715,0.7106651906363275,0.006672259940243991,-0.04880131525575844,0.140169174191331,0.3622950922354498,0.22102996478303227,0.45661445656014693,0.6050781658489105,0.08433730369523292
0.88,0.5259104274562731,0.5902831225064381,0.7854015561265032,0.7998434764918375,0.9416963560804931,1.0000000000000002,0.0,0.34503655547004225,0.5774352117514001,0.3769938585281722,1.3654169685554647,0.7033945110747563,1.0000000000000002,0.0,0.005830331104869952,0.10324440185983763,0.2695665061826719,0.19507592975864965,0.36029132398037583,0.3736855755603059,0.06774051370079537,-0.4732355977186588,6.816852194700145,0.1890129106885482,9.665991831118948,0.24264701784308776,0.7097411157256392,0.006803281011441683,-0.05208949639033901,0.14101132493812782,0.3633531667937988,0.22148174828202,0.45643520279949906,0.6051064639124565,0.08598503301071875
